For Holesize 50
Number of sensor 620
1410.0697149779105 492.1980000002111 276.06904494342365
1463.105645769567 723.9080000001818 259.59671984051107
1451.3040936631924 704.2040000002115 132.64160326460896
1478.556173141466 714.8360000001979 143.5236410040859
1445.3643713289403 725.7380000002493 260.82125580210914
1311.7344269522055 656.9880000002805 360.8713723134816
1354.1273251566106 593.8440000002729 374.22230208522535
1366.3536373990373 955.0120000002624 312.1359517204245
1327.397065788905 573.1280000002716 244.12356980200516
1430.5827718632788 917.8220000002439 288.00484444526495
number of times hole fully covered 0
average area reduced = 49.73673117397072
average distance traveled = 265.201030522114
