For Holesize 50
Number of sensor 700
1241.5876328063948 408.608000000188 389.4770641687923
1484.4599282512245 997.0640000003066 460.6212910936808
1435.8160459563558 630.0480000002198 279.0593291793762
1479.8285569006443 352.00000000015405 347.883594794311
1505.2397202627537 396.1800000002097 573.441135023987
1443.829810863494 592.3000000002094 287.53613344956165
1577.8420801829002 346.97400000026823 320.18337955714213
1322.8453016171682 782.9600000001981 342.717876603007
1301.3998373456668 730.9100000002087 206.50085239011173
1397.164659278307 594.0760000001551 339.02236606777853
number of times hole fully covered 0
average area reduced = 58.50513563610243
average distance traveled = 354.64430223277475
