For Holesize 50
Number of sensor 720
1389.0958437217496 681.4300000002548 266.1277980460135
1420.6031037853134 446.1700000002013 311.714522156939
1368.4754011420755 796.7480000002334 228.76042539324376
1306.8570698991898 761.8860000002123 246.99059438494405
1203.1935898379224 485.47600000030286 358.0462761777222
1111.0228934636666 276.21200000000454 390.8228425849607
1352.5867274936998 630.5780000002561 576.9523886879255
1423.409031211235 652.0120000002464 211.54588932681168
1222.106288469587 546.6200000002364 267.35909857596073
1233.4405487279664 447.67200000014066 226.1167911976144
number of times hole fully covered 0
average area reduced = 56.43577798695661
average distance traveled = 308.44366265321355
