For Holesize 50
Number of sensor 760
1310.6865341905889 432.95600000019874 365.27854299211265
1437.0575019815783 523.4120000002583 195.2144688257065
1409.53984739099 566.9480000001734 219.32904521974982
1409.7076234221533 724.9680000002435 449.94719464062723
1466.3677666456408 643.5460000002347 398.84295117151487
1424.956776376034 843.2680000002517 253.03805726894143
1364.9017790818355 616.0680000002342 190.47511682055546
1252.799105288628 573.9860000002325 374.1481902206977
1152.6756654953015 796.8440000002361 177.26568416424067
1325.7388921879697 580.2320000002009 291.9237542087084
number of times hole fully covered 0
average area reduced = 53.19807912226529
average distance traveled = 291.5463005532855
