For Holesize 42
Number of sensor 800
682.9995115830512 10.441999999999306 355.1151622657969
639.0199706688131 3.760000000000003 470.30078340393294
657.4202616384266 46.95199999999359 393.74130736160026
796.094084449241 71.95400000000086 285.1888375764254
693.2859055582505 18.157999999999426 349.8038729947101
751.7707454250638 54.74799999998963 441.05241486071526
585.3836689826478 19.109999999999875 227.53810232620822
637.1865478124681 55.645999999989506 341.49367026299655
642.1503847082299 120.49800000003971 425.4836325172864
696.3918683995939 7.047999999999667 316.7346088157576
number of times hole fully covered 0
average area reduced = 94.00264190083968
average distance traveled = 360.64523923854296
