For Holesize 33
Number of sensor 800
240.32901860316719 2.1400000000000015 283.1604001659705
334.2747622396744 4.315999999999968 246.70273933404047
255.28739730706263 4.251999999999975 250.6585058848428
243.26379649229338 7.607999999999605 213.66622663955349
263.13694572391216 5.755999999999809 258.35033142561844
255.1494553911436 5.523999999999835 230.8812941878781
335.0993801734793 6.1439999999997665 369.5326380162075
272.57097970800686 3.3240000000000025 207.0190184264467
273.57189230059157 27.63400000000292 253.12567043979752
288.6661666273693 32.064000000004114 186.85858271718362
number of times hole fully covered 0
average area reduced = 96.44110888283369
average distance traveled = 249.9955407237539
