For Holesize 45
Number of sensor 800
907.3963610246892 254.1839999998741 303.64191752402513
1014.9831017787208 151.4959999999856 476.22934041319763
933.8603764413958 88.68400000001974 425.4282077148012
852.0098298218627 31.364000000003692 358.79020376680035
825.810324917946 101.0160000000363 298.78186855090706
1023.8461479342627 131.69000000002728 371.6621207575293
884.6541303739896 41.03999999999821 304.2142617965675
929.0738323084395 55.14199999998861 388.4734692698944
868.3081151946317 17.49199999999925 312.66457779140944
824.7681489441206 256.00399999990447 406.8241250808325
number of times hole fully covered 0
average area reduced = 87.51610137946992
average distance traveled = 364.6710092665964
